priority_rank,competition_id,problem_id,source_event_id,source_round_id,boulder_number,leaderboard_route_id,event_date,event_name,source_scope,source_url,event_tier,category,round_name,linked_outcomes,linked_athletes,zone_rate,top_rate,rows_with_both_board_metrics,mean_physical_metrics_available,outcome_spread,priority_rule,tag_status
480,CEC|event:123,CEC|event:123|route:9797,123,2337,1,9797,2025-05-15,2024-2025 Youth Boulder National Championships (Boulder & Lead),CEC,/api/v1/category_rounds/2337/results,National championship youth,U17 Female,Finals,1,1,1.0,1.0,1,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
481,CEC|event:123,CEC|event:123|route:9798,123,2337,2,9798,2025-05-15,2024-2025 Youth Boulder National Championships (Boulder & Lead),CEC,/api/v1/category_rounds/2337/results,National championship youth,U17 Female,Finals,1,1,1.0,0.0,1,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
482,CEC|event:123,CEC|event:123|route:9799,123,2337,3,9799,2025-05-15,2024-2025 Youth Boulder National Championships (Boulder & Lead),CEC,/api/v1/category_rounds/2337/results,National championship youth,U17 Female,Finals,1,1,1.0,1.0,1,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
483,CEC|event:123,CEC|event:123|route:9800,123,2337,4,9800,2025-05-15,2024-2025 Youth Boulder National Championships (Boulder & Lead),CEC,/api/v1/category_rounds/2337/results,National championship youth,U17 Female,Finals,1,1,1.0,0.0,1,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
484,CEC|event:172,CEC|event:172|route:15439,172,3260,1,15439,2025-12-11,Sélection Provinciale Séniore BLOC,CEC,/api/v1/category_rounds/3260/results,Regional / local,Sénior Femmes,Qualifications,1,1,1.0,1.0,0,7.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
485,CEC|event:172,CEC|event:172|route:15440,172,3260,2,15440,2025-12-11,Sélection Provinciale Séniore BLOC,CEC,/api/v1/category_rounds/3260/results,Regional / local,Sénior Femmes,Qualifications,1,1,1.0,1.0,0,7.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
486,CEC|event:172,CEC|event:172|route:15441,172,3260,3,15441,2025-12-11,Sélection Provinciale Séniore BLOC,CEC,/api/v1/category_rounds/3260/results,Regional / local,Sénior Femmes,Qualifications,1,1,1.0,1.0,0,7.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
487,CEC|event:172,CEC|event:172|route:15442,172,3260,4,15442,2025-12-11,Sélection Provinciale Séniore BLOC,CEC,/api/v1/category_rounds/3260/results,Regional / local,Sénior Femmes,Qualifications,1,1,1.0,1.0,0,7.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
488,CEC|event:172,CEC|event:172|route:15443,172,3260,5,15443,2025-12-11,Sélection Provinciale Séniore BLOC,CEC,/api/v1/category_rounds/3260/results,Regional / local,Sénior Femmes,Qualifications,1,1,0.0,0.0,0,7.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
489,CEC|event:153,CEC|event:153|route:13960,153,2852,1,13960,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2852/results,Regional / local youth,Junior femmes,Qualifications,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
490,CEC|event:153,CEC|event:153|route:13961,153,2852,2,13961,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2852/results,Regional / local youth,Junior femmes,Qualifications,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
491,CEC|event:153,CEC|event:153|route:13962,153,2852,3,13962,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2852/results,Regional / local youth,Junior femmes,Qualifications,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
492,CEC|event:153,CEC|event:153|route:13963,153,2852,4,13963,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2852/results,Regional / local youth,Junior femmes,Qualifications,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
493,CEC|event:153,CEC|event:153|route:13964,153,2852,5,13964,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2852/results,Regional / local youth,Junior femmes,Qualifications,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
494,CEC|event:153,CEC|event:153|route:14028,153,2868,1,14028,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2868/results,Regional / local youth,Junior femmes,Finales,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
495,CEC|event:153,CEC|event:153|route:14029,153,2868,2,14029,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2868/results,Regional / local youth,Junior femmes,Finales,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
496,CEC|event:153,CEC|event:153|route:14030,153,2868,3,14030,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2868/results,Regional / local youth,Junior femmes,Finales,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
497,CEC|event:153,CEC|event:153|route:14031,153,2868,4,14031,2025-11-08,D1 Bloc #1 Délire Ste-Foy,CEC,/api/v1/category_rounds/2868/results,Regional / local youth,Junior femmes,Finales,1,1,1.0,1.0,0,6.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
498,IFSC|event:1522,IFSC|event:1522|route:18996,1522,10691,1,18996,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10691/results,International other youth,U19 Men,Semi-Final,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
499,IFSC|event:1522,IFSC|event:1522|route:18997,1522,10691,2,18997,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10691/results,International other youth,U19 Men,Semi-Final,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
500,IFSC|event:1522,IFSC|event:1522|route:18998,1522,10691,3,18998,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10691/results,International other youth,U19 Men,Semi-Final,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
501,IFSC|event:1522,IFSC|event:1522|route:18999,1522,10691,4,18999,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10691/results,International other youth,U19 Men,Semi-Final,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
502,IFSC|event:1522,IFSC|event:1522|route:19273,1522,10637,1,19273,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10637/results,International other youth,U19 Women,Qualification,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
503,IFSC|event:1522,IFSC|event:1522|route:19274,1522,10637,2,19274,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10637/results,International other youth,U19 Women,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
504,IFSC|event:1522,IFSC|event:1522|route:19275,1522,10637,3,19275,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10637/results,International other youth,U19 Women,Qualification,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
505,IFSC|event:1522,IFSC|event:1522|route:19276,1522,10637,4,19276,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10637/results,International other youth,U19 Women,Qualification,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
506,IFSC|event:1522,IFSC|event:1522|route:19277,1522,10637,5,19277,2026-07-18,World Climbing Youth Championship Arco 2026,IFSC,/api/v1/category_rounds/10637/results,International other youth,U19 Women,Qualification,1,1,0.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
507,CEC|event:224,CEC|event:224|route:22451,224,4421,1,22451,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
508,CEC|event:224,CEC|event:224|route:22452,224,4421,2,22452,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
509,CEC|event:224,CEC|event:224|route:22453,224,4421,3,22453,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
510,CEC|event:224,CEC|event:224|route:22454,224,4421,4,22454,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
511,CEC|event:224,CEC|event:224|route:22455,224,4421,5,22455,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
512,CEC|event:224,CEC|event:224|route:22456,224,4421,6,22456,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4421/results,National championship youth,U19 Female,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
513,CEC|event:224,CEC|event:224|route:23236,224,4452,1,23236,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4452/results,National championship youth,U19 Female,Semi-Finals,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
514,CEC|event:224,CEC|event:224|route:23237,224,4452,2,23237,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4452/results,National championship youth,U19 Female,Semi-Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
515,CEC|event:224,CEC|event:224|route:23238,224,4452,3,23238,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4452/results,National championship youth,U19 Female,Semi-Finals,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
516,CEC|event:224,CEC|event:224|route:23239,224,4452,4,23239,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4452/results,National championship youth,U19 Female,Semi-Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
517,CEC|event:224,CEC|event:224|route:23260,224,4458,1,23260,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4458/results,National championship youth,U19 Female,Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
518,CEC|event:224,CEC|event:224|route:23261,224,4458,2,23261,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4458/results,National championship youth,U19 Female,Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
519,CEC|event:224,CEC|event:224|route:23262,224,4458,3,23262,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4458/results,National championship youth,U19 Female,Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
520,CEC|event:224,CEC|event:224|route:23263,224,4458,4,23263,2026-05-14,2025-26 Youth Nationals - Boulder & Lead,CEC,/api/v1/category_rounds/4458/results,National championship youth,U19 Female,Finals,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
521,CEC|event:225,CEC|event:225|route:22595,225,4462,1,22595,2026-05-02,2026 NACS Boulder,CEC,/api/v1/category_rounds/4462/results,Continental / cross-border,Women,Qualification,1,1,1.0,0.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
522,CEC|event:225,CEC|event:225|route:22596,225,4462,2,22596,2026-05-02,2026 NACS Boulder,CEC,/api/v1/category_rounds/4462/results,Continental / cross-border,Women,Qualification,1,1,1.0,1.0,0,3.0,0.0,"continuous ordering: reusable athletes, outcome spread, both-board coverage, physical-metric coverage, recency; no inclusion cutoff",human_demand_tags_needed
